objectid,global_id,date,time,common_name,scientific_name,e_bird_group,count,repeat_observation,substrate,sex,breeding_activity,observation_notes,observers,latitude,longitude,temp_start_f,cloud_cover_percent_start,cloud_height_start,wind_speed_start,wind_direction_start,rain_start,time_start,time_end,temp_end_f,cloud_cover_percent_end,cloud_height_end,wind_speed_end,wind_direction_end,rain_end,weather_note,creation_date,creator,edit_date,editor,source_file,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,year
1664,NA,2019-07-19,2019-07-19 07:27:20,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40867323005693,-119.8445219406818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:27:20Z,ccber_user,2019-07-19T14:27:20Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1665,NA,2019-07-19,2019-07-19 07:28:18,Double-crested Cormorant,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40707628405986,-119.8455558198271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:28:18Z,ccber_user,2019-07-19T14:28:18Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1666,NA,2019-07-19,2019-07-19 07:28:59,Black-necked Stilt,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40756050222993,-119.8439557684909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:28:59Z,ccber_user,2019-07-19T14:28:59Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1667,NA,2019-07-19,2019-07-19 07:29:13,Great Blue Heron,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40817832961282,-119.8439098043927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:29:13Z,ccber_user,2019-07-19T14:29:13Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1728,NA,2019-07-19,2019-07-19 07:29:26,House Finch,NA,NA,3,No,NA,NA,Feeding/Begging,2 juveniles begging to adult,"WEST: Dan Fontaine, Darwin Richardson",34.40859306142048,-119.8506200372071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:29:26Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:29:26Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1668,NA,2019-07-19,2019-07-19 07:29:28,Black-necked Stilt,NA,NA,2,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40794317086993,-119.8439305339162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:29:28Z,ccber_user,2019-07-19T14:29:28Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1729,NA,2019-07-19,2019-07-19 07:29:58,Common Yellowthroat,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40781859819803,-119.8502995030423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:29:58Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:29:58Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1730,NA,2019-07-19,2019-07-19 07:30:08,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.4075654797602,-119.8499285994413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:30:08Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:30:08Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1669,NA,2019-07-19,2019-07-19 07:31:36,Cliff Swallow,NA,NA,12,No,Air,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40809495507011,-119.8437051016956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:31:36Z,ccber_user,2019-07-19T14:31:36Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1670,NA,2019-07-19,2019-07-19 07:31:57,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40861657840177,-119.8435003989986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:31:57Z,ccber_user,2019-07-19T14:31:57Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1671,NA,2019-07-19,2019-07-19 07:32:14,European Starling,NA,NA,6,No,Vegetation - Herbaceous,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.4086358190243,-119.8433915690002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:32:14Z,ccber_user,2019-07-19T14:32:14Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1672,NA,2019-07-19,2019-07-19 07:32:47,Western Bluebird,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40835576714252,-119.8436014540782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:32:47Z,ccber_user,2019-07-19T14:32:47Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1673,NA,2019-07-19,2019-07-19 07:33:27,White-breasted Nuthatch,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.4085384841519,-119.8434744870942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:33:27Z,ccber_user,2019-07-19T14:33:27Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1674,NA,2019-07-19,2019-07-19 07:33:59,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40841235449537,-119.8437336043413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:33:59Z,ccber_user,2019-07-19T14:33:59Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1675,NA,2019-07-19,2019-07-19 07:34:19,American Crow,NA,NA,2,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40846579938879,-119.8438458946501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:34:19Z,ccber_user,2019-07-19T14:34:19Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1676,NA,2019-07-19,2019-07-19 07:36:17,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.4087565395446,-119.8435349535943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:36:17Z,ccber_user,2019-07-19T14:36:17Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1677,NA,2019-07-19,2019-07-19 07:37:23,Acorn Woodpecker,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40836746081776,-119.8433432064003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:37:23Z,ccber_user,2019-07-19T14:37:23Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1678,NA,2019-07-19,2019-07-19 07:37:48,Western Bluebird,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40820926329246,-119.8433820738077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:37:48Z,ccber_user,2019-07-19T14:37:48Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1731,NA,2019-07-19,2019-07-19 07:38:32,Brown Pelican,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.4078337464144,-119.849774638083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:38:32Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:38:32Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1732,NA,2019-07-19,2019-07-19 07:43:43,Heermann's Gull,NA,NA,48,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40691560716681,-119.8494282782522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:43:43Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:43:43Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1679,NA,2019-07-19,2019-07-19 07:44:36,Great Blue Heron,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40653534554201,-119.8447087561249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:44:36Z,ccber_user,2019-07-19T14:44:36Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1733,NA,2019-07-19,2019-07-19 07:44:37,Western Gull,NA,NA,17,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40682222656033,-119.8492399671142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:44:37Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:44:37Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1680,NA,2019-07-19,2019-07-19 07:44:51,Northern Rough-winged Swallow,NA,NA,2,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40674485474117,-119.8445092358087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:44:51Z,ccber_user,2019-07-19T14:44:51Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1734,NA,2019-07-19,2019-07-19 07:45:05,House Finch,NA,NA,9,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40738393682529,-119.8498040156878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:45:05Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:45:05Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1681,NA,2019-07-19,2019-07-19 07:45:14,Cliff Swallow,NA,NA,8,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40647976192521,-119.8444366824765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:45:14Z,ccber_user,2019-07-19T14:45:14Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1735,NA,2019-07-19,2019-07-19 07:45:20,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.4072416069007,-119.8494632451747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:45:20Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:45:20Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1736,NA,2019-07-19,2019-07-19 07:46:35,Scaly-breasted Munia,NA,NA,3,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40812665882507,-119.8494700912354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:46:35Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:46:35Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1682,NA,2019-07-19,2019-07-19 07:47:12,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40625742486527,-119.8445066441691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:47:12Z,ccber_user,2019-07-19T14:47:12Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1683,NA,2019-07-19,2019-07-19 07:47:56,House Finch,NA,NA,15,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40596026277293,-119.84440299745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:47:56Z,ccber_user,2019-07-19T14:47:56Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1684,NA,2019-07-19,2019-07-19 07:48:08,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40606501815817,-119.8442863943295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:48:08Z,ccber_user,2019-07-19T14:48:08Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1737,NA,2019-07-19,2019-07-19 07:49:05,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40817028602418,-119.8492556355293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:49:05Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:49:05Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1738,NA,2019-07-19,2019-07-19 07:49:49,Belted Kingfisher,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.4088077282061,-119.8495347214269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:49:49Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:49:49Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1685,NA,2019-07-19,2019-07-19 07:50:53,Cliff Swallow,NA,NA,18,No,Air,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.4051778017109,-119.8441050118972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:50:53Z,ccber_user,2019-07-19T14:50:53Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1739,NA,2019-07-19,2019-07-19 07:52:37,Bewick's Wren,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40801512976893,-119.8487640657278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:52:37Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:52:37Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1740,NA,2019-07-19,2019-07-19 07:52:56,Bewick's Wren,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40858541363832,-119.8495121108312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:52:56Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:52:56Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1686,NA,2019-07-19,2019-07-19 07:53:23,Western Gull,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40501746062633,-119.8446698887175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:53:23Z,ccber_user,2019-07-19T14:53:23Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1741,NA,2019-07-19,2019-07-19 07:54:28,Nuttall's Woodpecker,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40765370339656,-119.8495320489389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:54:28Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:54:28Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1742,NA,2019-07-19,2019-07-19 07:55:34,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40906990914991,-119.8483959415142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:55:34Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:55:34Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1687,NA,2019-07-19,2019-07-19 07:55:38,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40643700470171,-119.8445481032161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:55:38Z,ccber_user,2019-07-19T14:55:38Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1743,NA,2019-07-19,2019-07-19 07:56:29,California Towhee,NA,NA,3,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.4084408163956,-119.8491699955401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:56:29Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:56:29Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1744,NA,2019-07-19,2019-07-19 07:56:42,Hooded Oriole,NA,NA,3,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40845244632112,-119.8492200541593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:56:42Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:07:33Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1745,NA,2019-07-19,2019-07-19 07:57:18,House Finch,NA,NA,5,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40874727906859,-119.8495204022812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:57:18Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:57:18Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1746,NA,2019-07-19,2019-07-19 07:57:40,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40875018876288,-119.8494727924695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:57:40Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:57:40Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1688,NA,2019-07-19,2019-07-19 07:58:44,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40620825429625,-119.8459214269612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:58:44Z,ccber_user,2019-07-19T14:58:44Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1747,NA,2019-07-19,2019-07-19 07:59:36,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.40874533951935,-119.848975544417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T14:59:36Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T14:59:36Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1689,NA,2019-07-19,2019-07-19 08:00:22,Black-necked Stilt,NA,NA,1,Yes,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40729214057377,-119.8459602943687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:00:22Z,ccber_user,2019-07-19T15:00:22Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1690,NA,2019-07-19,2019-07-19 08:00:51,California Towhee,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40619542783094,-119.8466365910303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:00:51Z,ccber_user,2019-07-19T15:00:51Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1691,NA,2019-07-19,2019-07-19 08:01:46,Snowy Egret,NA,NA,1,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40671706300701,-119.8467430324083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:01:46Z,ccber_user,2019-07-19T15:01:46Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1692,NA,2019-07-19,2019-07-19 08:03:00,Western Gull,NA,NA,15,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40647976192521,-119.8479505208637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:03:00Z,ccber_user,2019-07-19T15:03:00Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1748,NA,2019-07-19,2019-07-19 08:04:14,Greater Yellowlegs,NA,NA,1,No,NA,NA,NA,NA,"WEST: Dan Fontaine, Darwin Richardson",34.41114063962905,-119.850305394194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:04:14Z,clark@ccber.ucsb.edu_ucsb,2019-07-19T15:04:14Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
1693,NA,2019-07-19,2019-07-19 08:04:43,Semipalmated Plover,NA,NA,11,No,NA,NA,NA,NA,"EAST: Glenn Kincaid, Lisa Stratton, Charin Park",34.40634721520222,-119.8475126119257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-19T15:04:43Z,ccber_user,2019-07-19T15:04:43Z,ccber_user,CL_BirdSurveyData_2019.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
