date,year,common_name,scientific_name,count,repeat_observation,substrate,observer,objectid,time,e_bird_group,sex,breeding_activity,observation_notes,latitude,longitude,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,weather_note,creation_date,creator,edit_date,editor,source_file,water_level,global_id,speed_km_h,direction_of_travel,compass_reading,position_source_type,receiver_name,horizontal_accuracy_m,vertical_accuracy_m,altitude,pdop,hdop,vdop,fix_type,correction_age,station_id,number_of_satellites,fix_time,average_horizontal_accuracy_m,average_vertical_accuracy_m,averaged_positions,standard_deviation_m,x,y,year_from_file
NA,2023,Black-bellied Plover,NA,1,No,NA,NA,107,NA,NA,NA,NA,NA,34.4052225833333,-119.844149633333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:47:27 PM,ccber_user,2/23/2023 4:47:27 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,6122d88a-3c8d-4ad3-be68-d0abdf4dd84d,NA,NA,NA,NA,Samsung SM-T713,3.29,3.76,-22,1,0.7,0.8,1,NA,NA,15,2/23/2023 4:47:14 PM,NA,NA,NA,NA,-119.844149633014,34.4052225837018,2023
NA,2023,Song Sparrow,NA,1,No,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:52:56 PM,ccber_user,2/23/2023 4:52:56 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,34f01d86-c71e-4db8-9919-0f0fe5e0324a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.84558033575,34.4058740814701,2023
NA,2023,Song Sparrow,NA,1,No,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:54:30 PM,ccber_user,2/23/2023 4:54:30 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,d906642a-bd12-419f-9a19-34d7a76de6e0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.846260810476,34.4062274280274,2023
NA,2023,Northern Mockingbird,NA,1,No,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:55:46 PM,ccber_user,2/23/2023 4:55:46 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,e7c10759-cd1a-4492-a7dc-5aab4fdff4f9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.845585094126,34.4063295060228,2023
NA,2023,Ruddy Duck,NA,19,No,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:56:24 PM,ccber_user,2/23/2023 4:56:24 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,c317f8d8-e5b7-4f7e-86f5-f9d562c1365a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.845642196435,34.4068673745409,2023
NA,2023,Bufflehead,NA,2,No,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:56:33 PM,ccber_user,2/23/2023 4:56:33 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,47a0ea3c-0c8f-4fd1-acd6-efd62b85db0d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.846037157818,34.4067142592268,2023
NA,2023,Red-tailed Hawk,NA,1,No,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:57:00 PM,ccber_user,2/23/2023 4:57:00 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,f6c852a0-422d-4a58-91be-e16921c99363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.846579634248,34.4070715281042,2023
NA,2023,Bewick's Wren,NA,1,No,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:58:19 PM,ccber_user,2/23/2023 4:58:19 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,261b0b7f-7a09-4881-81ff-de89e73cdae3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.846584392624,34.4062038718343,2023
NA,2023,California Towhee,NA,2,No,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:58:57 PM,ccber_user,2/23/2023 4:58:57 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,dd32da66-6231-483f-bbf6-beafcfcf22c7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.846827079685,34.4061763897243,2023
NA,2023,California Towhee,NA,1,No,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:59:27 PM,ccber_user,2/23/2023 4:59:27 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,404dee4f-bcf0-4a76-b415-b00a80926864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.846888941268,34.4063569880826,2023
NA,2023,White-crowned Sparrow,NA,4,No,NA,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:59:37 PM,ccber_user,2/23/2023 4:59:37 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,275b26b4-98ca-4566-8f0b-94b997ec4a40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.847017422812,34.4064747702484,2023
NA,2023,Anna's Hummingbird,NA,1,No,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 4:59:58 PM,ccber_user,2/23/2023 4:59:58 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,be695de0-dc55-4234-a1b5-532968afb08c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.847150661833,34.406781001473,2023
NA,2023,Northern Shoveler,NA,6,No,NA,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:01:10 PM,ccber_user,2/23/2023 5:01:10 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,af26a0e9-c6e1-44ef-a228-c336bf1f06a2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.846551083093,34.4065454393201,2023
NA,2023,Belted Kingfisher,NA,1,Yes,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:02:02 PM,ccber_user,2/23/2023 5:02:02 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,423ad0c0-cafe-4394-9c7f-ff748ed5f07a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.846127570556,34.4077232456751,2023
NA,2023,American Pipit,NA,11,No,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:03:09 PM,ccber_user,2/23/2023 5:03:44 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,93184616-d712-49db-931f-f5293d678ddd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.8475242496,34.4061803156346,2023
NA,2023,White-crowned Sparrow,NA,1,No,NA,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:03:19 PM,ccber_user,2/23/2023 5:03:19 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,99cbebc9-ca0f-4485-9bf7-57f29c1fe3e1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.84744811199,34.4064590659198,2023
NA,2023,Willet,NA,2,No,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:04:47 PM,ccber_user,2/23/2023 5:04:47 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,f8cf011f-c1f1-48b5-b232-6c56533678d6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.847785971063,34.4062447436743,2023
NA,2023,Double-crested Cormorant,NA,5,No,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:04:59 PM,ccber_user,2/23/2023 5:04:59 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,20260bc7-5a07-4fb1-b127-15c4bdec7024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.846520191827,34.406680535295,2023
NA,2023,Black-necked Stilt,NA,1,No,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:05:51 PM,ccber_user,2/23/2023 5:05:51 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,c92e2e25-962d-4a78-9c98-73d5f1c00f73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.848000106071,34.4063639490171,2023
NA,2023,Marbled Godwit,NA,56,Yes,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:06:55 PM,ccber_user,2/23/2023 5:06:55 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,cf3eb06b-5598-4f5a-b9e1-c8c726ebeebe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850208080598,34.4073886438476,2023
NA,2023,Long-billed Curlew,NA,5,Yes,NA,NA,127,NA,NA,NA,NA,NA,34.40625455,-119.84752015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:07:08 PM,ccber_user,2/23/2023 5:07:08 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,058df239-1c5d-4080-8726-f67d563aa5a2,NA,NA,NA,NA,Samsung SM-T713,3.29,3.29,-33.7,1,0.7,0.7,1,NA,NA,15,2/23/2023 5:06:54 PM,NA,NA,NA,NA,-119.847520149689,34.4062545499187,2023
NA,2023,Black Phoebe,NA,1,No,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:08:06 PM,ccber_user,2/23/2023 5:08:06 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,de3c4c2d-8106-4d61-97bf-aac69169c656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.847838314997,34.406583808117,2023
NA,2023,House Finch,NA,3,No,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:09:42 PM,ccber_user,2/23/2023 5:09:42 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,2af9fad0-34e5-4c14-9287-4c058dcdb978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.847790729439,34.406870408814,2023
NA,2023,White-crowned Sparrow,NA,4,No,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:09:55 PM,ccber_user,2/23/2023 5:09:55 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,3ed931db-84f1-4ba2-952f-0250fcc780ec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.847881142178,34.4067879623723,2023
NA,2023,California Towhee,NA,1,No,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:11:24 PM,ccber_user,2/23/2023 5:11:24 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,d0ba7288-4eaf-4725-8680-a31a804acdef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.848437894635,34.4066544770966,2023
NA,2023,Turkey Vulture,NA,1,No,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:11:40 PM,ccber_user,2/23/2023 5:11:40 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,86ec9634-62fa-40d0-a69d-e20a6b6fe6a0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.848932785508,34.4068649806224,2023
NA,2023,Common Yellowthroat,NA,1,No,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:13:39 PM,ccber_user,2/23/2023 5:13:39 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,eab6d641-1ba3-45c6-98b4-569d0f99767f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.848951819012,34.4072934872387,2023
NA,2023,Red-tailed Hawk,NA,1,Yes,NA,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:15:05 PM,ccber_user,2/23/2023 5:15:05 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,87c421e1-4bf2-4d2f-93b3-5b2b826a4fc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.848640672242,34.4088536192133,2023
NA,2023,Song Sparrow,NA,1,No,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:15:36 PM,ccber_user,2/23/2023 5:15:36 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,509b8d0f-b8ee-41fd-b6c1-2395e80b7b47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.848959496014,34.4076483464056,2023
NA,2023,Anna's Hummingbird,NA,1,No,NA,NA,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:16:05 PM,ccber_user,2/23/2023 5:16:05 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,66d93bfd-d2d9-4fc2-954e-e2f5244e25cc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849049908753,34.4078603497263,2023
NA,2023,Mourning Dove,NA,3,No,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 5:19:10 PM,ccber_user,2/23/2023 5:19:10 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,b04e822c-aacf-49dd-a74e-38b9e21c3e2f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849225975854,34.4079820556014,2023
NA,2023,American Coot,NA,6,No,NA,"CB, AL, CM",138,NA,NA,NA,NA,NA,34.4110183666667,-119.84844035,7:32,NA,54,100,Low,NA,NA,Intermittent Drizzle,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:32:32 PM,ccber_user,2/23/2023 3:32:32 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,67195828-8367-45cd-ac7e-906d6e0bec6a,NA,NA,NA,NA,Samsung SM-T713,4.23,4.23,-25.6,1.3,0.9,0.9,1,NA,NA,9,2/23/2023 3:31:40 PM,NA,NA,NA,NA,-119.84844034973,34.4110183669502,2023
NA,2023,Western Gull,NA,1,No,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:32:54 PM,ccber_user,2/23/2023 3:32:54 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,bb39e7fc-5370-4edb-a3ce-4163c879b707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.848906204359,34.4109621949025,2023
NA,2023,American Crow,NA,2,No,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:33:03 PM,ccber_user,2/23/2023 3:33:03 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,10e25595-dd38-4f6a-b96c-63f7283028b9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.84864102528,34.4112696599561,2023
NA,2023,Eurasian Wigeon,NA,1,No,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:34:14 PM,ccber_user,2/23/2023 3:34:14 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,34429a1c-4fdb-4219-a370-7709aa8cc3c8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849178549298,34.4108557647988,2023
NA,2023,American Wigeon,NA,35,No,NA,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:35:31 PM,ccber_user,2/23/2023 3:36:04 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,cd87263f-214d-4c77-9aa1-84a0a4e5771a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849271719865,34.4111277531487,2023
NA,2023,California Towhee,NA,1,No,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:35:56 PM,ccber_user,2/23/2023 3:35:56 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,b96bc557-cd16-410c-875d-583cefac6ac4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849106879908,34.411464781979,2023
NA,2023,Ruddy Duck,NA,2,No,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:36:20 PM,ccber_user,2/23/2023 3:36:20 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,3f13da29-95b2-402d-acfc-28a59ed524c8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.84903520962,34.4111233435234,2023
NA,2023,American Wigeon,NA,4,No,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:36:45 PM,ccber_user,2/23/2023 3:36:45 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,2a9c23b5-1542-45d4-a5f7-c919565d606f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.848619525002,34.4107153602748,2023
NA,2023,Northern Mockingbird,NA,1,No,NA,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:37:19 PM,ccber_user,2/23/2023 3:37:19 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,0011c077-d4f5-4863-96ac-ac10729c071b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.84950904039,34.4116727017531,2023
NA,2023,Acorn Woodpecker,NA,1,No,NA,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:37:27 PM,ccber_user,2/23/2023 3:37:27 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,d97d25bc-3ce8-4e08-b1c9-1423bc708079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849160144615,34.4116353891473,2023
NA,2023,Killdeer,NA,2,No,NA,NA,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:38:03 PM,ccber_user,2/23/2023 3:38:03 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,72a82c07-8b29-4b99-8f6e-c7042340115f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.850420046174,34.411075701027,2023
NA,2023,California Scrub-Jay,NA,1,No,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:38:11 PM,ccber_user,2/23/2023 3:38:11 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,35e5c554-cc31-482a-80f7-4297ef6c7145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849651183512,34.411614067439,2023
NA,2023,White-crowned Sparrow,NA,1,No,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:38:19 PM,ccber_user,2/23/2023 3:38:19 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,8c60f875-30cd-4c89-ae0e-bb8aa2085f03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849289365472,34.4115991170423,2023
NA,2023,Mallard,NA,2,No,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:38:50 PM,ccber_user,2/23/2023 3:38:50 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,c66f3ed6-0051-4276-b902-817adb86601f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849224755043,34.4113112771029,2023
NA,2023,Bufflehead,NA,1,No,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:39:04 PM,ccber_user,2/23/2023 3:39:04 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,57e881a5-71a9-4abe-9acf-9cab52bbfa07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849735176889,34.4109434810068,2023
NA,2023,American Coot,NA,2,No,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:39:11 PM,ccber_user,2/23/2023 3:39:11 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,6958ce71-f2c9-4b80-a672-35939b3d008e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849547806287,34.411324495573,2023
NA,2023,Pied-billed Grebe,NA,1,No,NA,NA,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:39:19 PM,ccber_user,2/23/2023 3:39:19 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,b471635d-a1ae-410d-b697-b4e6e32035af,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849696410093,34.4111326022542,2023
NA,2023,Eared Grebe,NA,1,No,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/23/2023 3:40:31 PM,ccber_user,2/23/2023 3:40:31 PM,ccber_user,CL_Bird_Survey_Data_2023_02_23_0.csv,NA,f80af880-7c84-49f6-851e-a2a48d8736cf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.849664104879,34.411324495573,2023
